City,District,Street,Area,Rooms,Floor,Year,Building Type,Heating,Furnishing,EnergyClass,Price
Kaunas,Žaliakalnis,Žeimenos g.,"21,31m2",1,1,2018,Brick,Electric,Fully,nan,99000
Kaunas,Žaliakalnis,Žeimenos g.,"44,4m2",2,3,2022,Brick,Electric,Fully,nan,149900
Klaipėda,Debrecenas,Taikos pr.,33m2,1,5,1971,Block house,Central,Fully,nan,50600
Klaipėda,Debrecenas,Taikos pr.,33m2,1,5,1971,Block house,Central,Fully,nan,50600
Kaunas,Centras,Kęstučio g.,"163,21m2",4,4,1890,Brick,Gas,Fully,nan,480000
Vilnius,Justiniškės,Rygos g.,60m2,2,2,2022,Brick,Central thermostat,Fully,nan,169000
Vilnius,Justiniškės,Rygos g.,60m2,3,2,2022,Brick,Central thermostat,Fully,B,165000
Kaunas,Žemieji Šančiai,Sodų g.,65m2,3,2,2023,Brick,Central thermostat,Partial,A+,145500
Vilnius,Valakampiai,Elniakampio g.,85m2,3,2,2001,Brick,Gas,Fully,nan,400000
Klaipėda,Centras,Bangų g.,66m2,2,3,2019,Brick,Central thermostat,Fully,nan,290000
Klaipėda,Centras,Sausio 15-osios g.,35m2,2,5,1965,Brick,Central thermostat,Fully,nan,63500
Klaipėda,Centras,Sausio 15-osios g.,"35,21m2",2,5,1965,Brick,Central thermostat,Fully,nan,65000
Klaipėda,Centras,Sausio 15-osios g.,"32,77m2",2,1,1971,Brick,Electric,Fully,nan,105000
Vilnius,Fabijoniškės,S. Stanevičiaus g.,40m2,1,2,1988,Block house,Central,Fully,nan,89000
Vilnius,Fabijoniškės,S. Stanevičiaus g.,43m2,2,5,2011,Brick,Electric,Fully,nan,160000
Vilnius,Visoriai,Visorių g.,"49,3m2",2,2,2022,Brick,Central thermostat,Partial,A++,133335
Vilnius,Visoriai,Visorių g.,"51,11m2",2,5,2022,Brick,Central thermostat,Partial,A++,137014
Vilnius,Visoriai,Visorių g.,"26,35m2",1,4,2022,Brick,Central thermostat,Partial,A++,88214
Alytus,Senamiestis,Gamyklos g.,"51,1m2",2,3,1975,Brick,Central,Fully,nan,57000
Vilnius,Visoriai,Visorių g.,"35,11m2",2,1,2022,Brick,Central thermostat,Partial,A++,111348
Vilnius,Visoriai,Visorių g.,"66,68m2",3,2,1990,Brick,Central,Fully,nan,124000
Vilnius,Visoriai,Visorių g.,"53,64m2",2,2,1981,Brick,Central,Fully,nan,86500
Vilnius,Visoriai,Visorių g.,"77,87m2",3,4,1994,Brick,Central,Fully,nan,119000
Vilnius,Visoriai,Visorių g.,"33,87m2",1,1,2008,Brick,Central thermostat,Fully,nan,110000
Kauno r. sav.,Akademijos mstl.,Jaunimo g.,"77,36m2",3,3,1994,Brick,Gas,Fully,nan,105000
Vilnius,Žvėrynas,Vytauto g.,"73,3m2",3,3,1940,Brick,Gas,Fully,nan,229000
Klaipėda,Mažasis kaimelis,Kretingos g.,"86,26m2",4,1,2014,Brick,Central,Fully,B,195000
Kauno r. sav.,Babtų mstl.,Taikos g.,51m2,2,3,1971,Block house,"Central, solid fuel",Fully,nan,37000
Vilnius,Bajorai,Bajorų kel.,"21,55m2",1,4,2022,Brick,Central thermostat,Partial,A+,73400
Šiauliai,Centras,Tilžės g.,"18,17m2",1,4,1973,Other,Central,Fully,nan,11500
Šiauliai,Centras,Tilžės g.,80m2,3,1,2021,Brick,Aerothermal,Fully,A++,285000
Šiauliai,Centras,Tilžės g.,48m2,3,1,2022,Brick,Aerothermal,Fully,A++,145000
Marijampolės m.,Degučiai,Beržų g.,"33,37m2",1,1,1975,Block house,Central,Fully,nan,29500
Šiauliai,Centras,Ežero g.,62m2,3,3,1965,Block house,Central,Fully,nan,72200
Šiauliai,Zokniai,Radviliškio g.,80m2,3,1,2015,Brick,Gas,Partial,nan,64900
Kaunas,Šilainiai,Šarkuvos g.,37m2,2,11,1988,Monolithic,Central,Fully,nan,82500
Vilnius,Naujamiestis,Eglių g.,53m2,2,2,2018,Brick,Central thermostat,Fully,nan,180000
Kaunas,Aleksotas,Mirtų g.,"50,93m2",2,2,2022,Brick,Gas,Fully,nan,100900
Vilnius,Pilaitė,Tvankstos g.,30m2,1,6,2020,Brick,Central thermostat,Fully,nan,115000
Vilnius,Viršuliškės,Tujų g.,"61,45m2",3,3,1977,Block house,Central,Fully,nan,133000
Vilnius,Žirmūnai,Kazio Ulvydo g.,80m2,3,5,2015,Brick,Central thermostat,Fully,nan,295000
Vilnius,Baltupiai,Kazio Ulvydo g.,80m2,3,5,2015,Brick,Central thermostat,Fully,nan,295000
Vilnius,Baltupiai,Kazio Ulvydo g.,78m2,3,5,2015,Brick,Central thermostat,Fully,nan,295000
Vilnius,Valakampiai,Svajonių g.,94m2,4,3,2022,Brick,Gas,Partial,nan,478000
Vilnius,Antakalnis,Svajonių g.,94m2,3,3,2022,Brick,Gas,Partial,nan,478000
Vilnius,Senamiestis,Konstitucijos pr.,312m2,4,25,2022,Brick,Central thermostat,Fully,nan,2030000
Vilnius,Šnipiškės,Konstitucijos pr.,312m2,4,25,2022,Brick,Central thermostat,Fully,nan,2030000
Vilnius,Senamiestis,J. Basanavičiaus g.,"196,07m2",4,1,2022,Brick,Central thermostat,Partial,nan,1176420
Vilnius,Antakalnis,Nemenčinės pl.,122m2,4,3,2022,Brick,Gas,Fully,nan,860000
Vilnius,Valakampiai,Nemenčinės pl.,122m2,4,3,2022,Brick,Gas,Fully,nan,860000
Klaipėda,Varpai,Taikos pr.,65m2,3,5,2007,Monolithic,Central thermostat,Fully,nan,108000
Vilnius,Žirmūnai,Žirmūnų g.,33m2,1,5,1972,Block house,Central,Fully,nan,82000
Klaipėda,Centras,Liepų g.,40m2,2,2,1950,Brick,Central thermostat,Not,nan,91000
Panevėžys,Tulpės,Tulpių g.,48m2,2,1,1964,Block house,Central,Fully,nan,46000
Vilnius,Paupys,Aukštaičių g.,"46,95m2",2,2,2022,Brick,Central thermostat,Partial,nan,233000
Vilnius,Karoliniškės,Loretos Asanavičiūtės g.,"63,91m2",3,4,2013,Brick,Central thermostat,Fully,nan,189000
Vilnius,Naujininkai,Rodūnios kel.,24m2,1,4,1978,Brick,Central,Fully,nan,28000
Švenčionių r. sav.,Pabradės m.,Vilniaus g.,62m2,3,5,1969,Block house,Central thermostat,Fully,nan,74000
Švenčionių r. sav.,Pabradės m.,Vilniaus g.,"41,24m2",2,3,1994,Brick,Gas,Partial,nan,95000
Palanga,Šventoji,Kopų g.,"45,6m2",3,2,2022,Brick,Electric,Fully,nan,165000
Palanga,Šventoji,Kopų g.,"45,6m2",3,2,2022,Brick,Electric,Fully,nan,165000
Palanga,Šventoji,Kopų g.,"41,1m2",2,2,2005,Brick,Gas,Fully,nan,136500
Palanga,Šventoji,Kopų g.,"36,69m2",2,4,2007,Brick,Central thermostat,Fully,nan,136000
Palanga,Šventoji,Kopų g.,"56,1m2",2,1,1992,Brick,Gas,Fully,nan,149000
Palanga,Šventoji,Mokyklos g.,22m2,1,1,1987,Brick,Electric,Fully,nan,51500
Palanga,Šventoji,Mokyklos g.,"38,88m2",2,3,2004,Brick,Gas,Fully,nan,127000
Palanga,Šventoji,Mokyklos g.,"63,58m2",2,4,2010,Monolithic,Central thermostat,Fully,nan,170000
Palanga,Šventoji,Mokyklos g.,33m2,3,1,2019,Brick,Gas,Fully,nan,166000
Palanga,Šventoji,Mokyklos g.,"62,89m2",2,3,2017,Monolithic,Central thermostat,Fully,nan,180000
Palanga,Šventoji,Mokyklos g.,"20,72m2",1,2,2013,Brick,Gas,Fully,nan,95500
Palanga,Šventoji,Mokyklos g.,"74,27m2",3,4,1992,Brick,Central thermostat,Fully,nan,149000
Palanga,Šventoji,Mokyklos g.,"31,66m2",2,0,1980,Brick,Electric,Fully,nan,75000
Palanga,Šventoji,Mokyklos g.,"44,91m2",2,3,2000,Brick,Aerothermal,Fully,nan,109000
Vilnius,Naujamiestis,Statybininkų g.,"19,88m2",1,5,1980,Brick,Central,Fully,nan,59999
Vilnius,Pašilaičiai,Pavilnionių g.,"27,89m2",1,4,2016,Brick,Central thermostat,Fully,nan,89999
Vilnius,Bajorai,Akademijos g.,"16,57m2",1,3,1985,Brick,Central,Fully,nan,65000
Vilnius,Bajorai,Akademijos g.,"33,94m2",2,7,1978,Brick,Central,Fully,nan,110000
Klaipėda,Laukininkai,Laukininkų g.,"54,26m2",2,3,1986,Block house,Central,Fully,nan,59000
Vilnius,Šnipiškės,S. Fino g.,"49,68m2",3,5,2023,Brick,"Electric, central thermostat, sun energy, other",Partial,A+,189800
Vilnius,Šnipiškės,S. Fino g.,"53,98m2",3,2,2022,Brick,Gas,Fully,nan,284000
Vilnius,Šnipiškės,S. Fino g.,"34,35m2",2,2,2014,Brick,Gas,Fully,nan,131000
Vilnius,Naujamiestis,Kauno g.,"38,14m2",2,2,1950,Brick,Central,Fully,nan,122000
Vilnius,Šnipiškės,Rinktinės g.,90m2,3,2,1940,Brick,Other,Fully,nan,227000
Vilnius,Naujininkai,Prūsų g.,28m2,1,5,1974,Brick,Central,Fully,nan,67000
Vilnius,Naujininkai,Prūsų g.,74m2,4,2,1990,Brick,Central,Fully,nan,150700
Vilnius,Naujamiestis,Skroblų g.,"50,6m2",2,2,2022,Block house,Central thermostat,Fully,A++,199000
Vilnius,Naujamiestis,Skroblų g.,"46,93m2",2,2,1971,Block house,Central,Fully,nan,45000
Trakų r. sav.,Lentvario m.,Račkūnų g.,"60,22m2",3,1,1940,Log house,Solid fuel,Fully,nan,60000
Trakų r. sav.,Lentvario m.,Račkūnų g.,"77,4m2",3,1,2022,Brick,Gas,Fully,nan,279000
Šiauliai,Gytariai,K. Korsako g.,"50,63m2",2,4,1990,Block house,Central,Fully,nan,73500
Vilnius,Senamiestis,Gedimino pr.,185m2,6,2,1900,Brick,Central thermostat,Fully,nan,750000
Vilnius,Senamiestis,Gedimino pr.,"33,5m2",2,3,2023,Brick,Aerothermal,Fully,nan,97000
Kaunas,Centras,Krėvos g.,46m2,2,4,2023,Brick,Central thermostat,Partial,nan,170000
Kaunas,Dainava,Partizanų g.,"50,5m2",3,2,2023,Brick,Central thermostat,Partial,nan,99950
Kaunas,Dainava,Partizanų g.,49m2,3,2,2023,Brick,Central thermostat,Partial,nan,99000
Vilnius,Pašilaičiai,Sviliškių g.,"35,48m2",2,4,2022,Brick,Central thermostat,Fully,A+,132000
Vilnius,Pašilaičiai,Sviliškių g.,"92,49m2",3,1,2015,Brick,Gas,Fully,nan,400000
Vilnius,Senamiestis,Pylimo g.,"45,34m2",2,2,1940,Brick,Gas,Fully,nan,149000
Kaunas,Centras,Laisvės al.,103m2,3,4,1930,Brick,Gas,Fully,nan,365000
Kaunas,Šilainiai,Kuršių g.,83m2,4,5,1987,Block house,Central,Fully,nan,117000
Kaunas,Žemutiniai Kaniūkai,Įkalnės aklg.,"85,4m2",4,1,2022,Brick,Gas,Fully,A,204900
Klaipėda,Centras,Taikos pr.,"42,24m2",2,4,1963,Brick,Central thermostat,Fully,nan,89500
Klaipėda,Centras,M. Mažvydo al.,66m2,3,5,1978,Brick,Central thermostat,Fully,nan,179990
Klaipėda,Šauliai,Arimų g.,"51,39m2",3,2,2022,Brick,Gas,Partial,nan,89000
Klaipėda,Šauliai,Arimų g.,"42,76m2",2,4,2022,Brick,Gas,Partial,nan,78000
Klaipėda,Šauliai,Arimų g.,"49,19m2",2,3,2007,Brick,Central thermostat,Fully,A,212000
Vilnius,Grigiškės,Kunigiškių g.,"57,48m2",3,1,1969,Brick,Central,Other,nan,96400
Vilnius,Naujoji Vilnia,Gandrų g.,"42,59m2",2,1,1967,Log house,Solid fuel,Fully,nan,54000
Vilnius,Naujoji Vilnia,Gandrų g.,47m2,2,1,1969,Block house,Central,Partial,nan,47000
Kaunas,Žaliakalnis,Žuvinto g.,"49,32m2",2,2,2008,Brick,Central thermostat,Fully,B,149500
Kaunas,Centras,A. Juozapavičiaus pr.,"61,96m2",2,12,2022,Monolithic,Central thermostat,Partial,A+,192076
Kaunas,Žemieji Šančiai,A. Juozapavičiaus pr.,"83,92m2",3,4,2022,Monolithic,Central thermostat,Partial,A+,218192
Kaunas,Centras,E. Ožeškienės g.,"72,37m2",3,4,2022,Brick,Central thermostat,Partial,A,209873
Kaunas,Centras,E. Ožeškienės g.,"65,93m2",3,4,2022,Brick,Central thermostat,Partial,A,191197
Vilnius,Baltupiai,Ozo g.,"42,39m2",2,6,2022,Block house,Central thermostat,Fully,nan,178900
Vilnius,Baltupiai,Ozo g.,"42,39m2",2,6,2022,Block house,Central thermostat,Fully,nan,178900
Kaunas,Romainiai,Lukštinės g.,100m2,4,1,1977,Brick,Gas,Fully,nan,119900
Kaunas,Dainava,Partizanų g.,100m2,4,4,2023,Brick,Central thermostat,Partial,nan,199000
Vilnius,Šnipiškės,Kalvarijų g.,20m2,1,1,1986,Brick,Electric,Fully,nan,45000
Šakių r. sav.,Griškabūdžio mstl.,Ateities g.,"62,86m2",3,1,1986,Brick,Solid fuel,Fully,nan,29500
Vilnius,Pašilaičiai,Perkūnkiemio g.,"61,2m2",3,8,2023,Block house,Central thermostat,Partial,B,112000
Vilnius,Pašilaičiai,Perkūnkiemio g.,"51,6m2",2,5,2023,Block house,Central thermostat,Partial,B,104000
Vilnius,Pašilaičiai,Perkūnkiemio g.,"33,57m2",1,5,2023,Block house,Central thermostat,Partial,B,79000
Klaipėda,Kaunas,Kauno g.,47m2,2,5,1966,Brick,Central thermostat,Fully,nan,92000
Klaipėda,Kaunas,Kauno g.,47m2,2,5,1966,Brick,Central thermostat,Fully,nan,92000
Panevėžys,Tulpės,Tulpių g.,44m2,2,5,1968,Block house,Central,Fully,nan,56000
Kaunas,Dainava,Pašilės g.,44m2,2,3,1965,Block house,Central,Fully,nan,87900
Kaunas,Dainava,Kovo 11-osios g.,44m2,2,3,1971,Block house,Central,Fully,nan,88000
Kaunas,Šilainiai,Kuršių g.,"36,53m2",1,5,1988,Block house,Central,Fully,nan,60500
Kaunas,Senamiestis,Nemuno g.,65m2,3,2,1920,Brick,Gas,Fully,nan,159999
Vilnius,Vilkpėdė,Skroblų g.,27m2,1,1,2023,Monolithic,Central thermostat,Partial,A++,103695
Vilnius,Vilkpėdė,Skroblų g.,"37,33m2",1,1,2023,Monolithic,Central thermostat,Partial,A++,133998
Kaunas,Eiguliai,Žeimenos g.,78m2,4,5,1980,Block house,Central,Fully,nan,120000
Vilnius,Baltupiai,Ozo g.,"42,21m2",2,7,2022,Block house,Central thermostat,Partial,A,137000
Vilnius,Senamiestis,Povilo Višinskio g.,50m2,3,3,2015,Brick,Gas,Fully,nan,199000
Vilnius,Pašilaičiai,Eitminų g.,50m2,2,8,2012,Brick,Central thermostat,Fully,nan,155000
Vilnius,Pašilaičiai,Eitminų g.,50m2,2,9,2012,Brick,Central thermostat,Fully,nan,155000
Vilnius,Šnipiškės,Kintų g.,"60,4m2",3,1,1957,Brick,"Aerothermal, gas, solid fuel, other",Fully,nan,195000
Vilnius,Šnipiškės,Kintų g.,"37,3m2",2,2,1964,Wooden house,Solid fuel,Other,nan,1700
Vilnius,Baltupiai,Baltupio g.,"49,49m2",2,5,1978,Block house,Central,Fully,nan,103000
Vilnius,Naujininkai,Pelesos g.,"22,6m2",2,1,1964,Brick,Central,Fully,nan,37500
Vilnius,Pašilaičiai,Laisvės pr.,"35,08m2",1,1,1990,Block house,Central,Fully,nan,81500
Vilnius,Senamiestis,S. Skapo g.,"38,19m2",2,1,1940,Brick,Central,Fully,nan,149000
Vilnius,Naujamiestis,Naugarduko g.,"43,63m2",2,3,1969,Brick,Central,Fully,nan,113000
Klaipėda,Debrecenas,Debreceno g.,12m2,1,3,1976,Brick,Central,Fully,nan,14990
Elektrėnų sav.,Vievio m.,Mokyklos g.,"24,78m2",1,1,1965,Brick,Solid fuel,Fully,nan,22500
Kaunas,Dainava,Birželio 23-iosios g.,46m2,2,4,1967,Brick,Central,Fully,nan,93000
Vilnius,Šeškinė,Šeškinės g.,"80,16m2",4,5,1982,Block house,Central,Fully,nan,137000
Vilnius,Senamiestis,Žemaitijos g.,62m2,2,2,1940,Brick,Central,Fully,nan,265000
Kaunas,Šilainiai,Baltų pr.,61m2,3,5,1982,Block house,Central,Fully,nan,105000
Kaunas,Dainava,V. Krėvės pr.,61m2,3,1,1976,Block house,Central,Fully,nan,105000
Vilnius,Antakalnis,Antakalnio g.,"28,67m2",1,1,1967,Brick,Central,Fully,nan,81900
Vilnius,Pilaitė,Tilžės g.,"83,54m2",4,2,2022,Block house,Gas,Partial,A,192150
Vilnius,Žvėrynas,Sėlių g.,"79,61m2",3,2,2023,Block house,Aerothermal,Partial,A+,343000
Vilnius,Žvėrynas,Sėlių g.,"51,48m2",2,3,2023,Block house,Aerothermal,Partial,A+,232000
Vilnius,Žvėrynas,Sėlių g.,"53,79m2",2,3,2023,Block house,Aerothermal,Partial,A+,237000
Vilnius,Paupys,Aukštaičių g.,"39,7m2",2,2,2022,Brick,Central thermostat,Partial,nan,184605
Vilnius,Žirmūnai,Žirmūnų g.,"32,39m2",1,7,1969,Block house,Central,Fully,nan,89999
Kaunas,Vilijampolė,Varnių g.,"45,08m2",2,2,1964,Block house,Central,Partial,nan,59000
Kaunas,Aleksotas,Jurginų g.,"100,56m2",3,1,1991,Brick,Other,Partial,nan,175900
Kaunas,Aleksotas,Jurginų g.,"113,03m2",4,3,1991,Brick,Other,Partial,nan,199000
Kaunas,Aleksotas,Jurginų g.,"39,23m2",2,2,2022,Brick,Aerothermal,Fully,nan,165000
Vilnius,Paupys,Aukštaičių g.,"51,42m2",2,3,2023,Brick,Central thermostat,Partial,nan,273914
Klaipėda,Debrecenas,Debreceno g.,44m2,2,5,1969,Brick,Central,Fully,nan,67000
Klaipėda,Debrecenas,Debreceno g.,44m2,2,5,1969,Brick,Central,Fully,nan,67000
Klaipėda,Debrecenas,Debreceno g.,44m2,2,5,1969,Brick,Central,Fully,nan,67000
Klaipėda,Debrecenas,Debreceno g.,44m2,2,5,1969,Brick,Central,Fully,nan,67000
Vilnius,Pilaitė,Elbingo g.,"42,93m2",2,4,2017,Brick,Central thermostat,Fully,A,153000
Vilnius,Markučiai,Pakraščio g.,45m2,2,6,2022,Brick,Central thermostat,Partial,A+,168750
Kaunas,Kalniečiai,Šiaurės pr.,"78,45m2",4,2,1976,Block house,Central,Fully,nan,114999
Kaunas,Eiguliai,Šiaurės pr.,"78,45m2",4,2,1976,Block house,Central,Fully,nan,114999
Kaunas,Eiguliai,Šiaurės pr.,"26,6m2",1,2,2022,Brick,Aerothermal,Fully,nan,141400
Vilnius,Naujamiestis,Vytenio g.,"39,81m2",2,4,1970,Brick,Central,Fully,nan,98000
Kaunas,Kalniečiai,Šiaurės pr.,"78,45m2",4,2,1976,Block house,Central,Fully,nan,114999
Kaunas,Eiguliai,Šiaurės pr.,"78,45m2",4,2,1976,Block house,Central,Fully,nan,114999
Kaunas,Eiguliai,Šiaurės pr.,"26,6m2",1,2,2022,Brick,Aerothermal,Fully,nan,141400
Vilnius,Naujamiestis,Vytenio g.,"39,81m2",2,4,1970,Brick,Central,Fully,nan,98000
Kaunas,Šilainiai,Kuršių g.,83m2,4,6,1987,Block house,Central,Fully,nan,119999
Kaunas,Dainava,Partizanų g.,"64,15m2",3,1,1974,Block house,Central,Fully,nan,89999
Kaunas,Eiguliai,S. Žukausko g.,"81,94m2",4,4,1981,Block house,Central,Fully,nan,94999
Kaunas,Kalniečiai,S. Žukausko g.,"81,94m2",4,4,1981,Block house,Central,Fully,nan,94999
Kaunas,Vilijampolė,Ariogalos g.,"16,3m2",1,5,1976,Brick,Central,Fully,nan,41999
Kaunas,Vilijampolė,A. Strazdo g.,"29,81m2",2,1,1935,Wooden house,Solid fuel,Other,nan,32999
Kaunas,Dainava,Taikos pr.,40m2,2,9,2021,Brick,Central thermostat,Fully,nan,130000
Marijampolės m.,Centras,P. Vaičaičio g.,"49,4m2",2,1,1900,Wooden house,Electric,Fully,nan,58000
Marijampolės m.,Centras,P. Vaičaičio g.,"66,59m2",3,4,1982,Brick,Central,Fully,nan,63000
Šiauliai,Dainiai,Architektų g.,"63,54m2",3,5,1983,Block house,Central,Fully,nan,72000
Šiauliai,Dainiai,Architektų g.,"44,85m2",2,3,1962,Block house,Central,Fully,nan,30000
Šiauliai,Dainiai,Architektų g.,"58,56m2",3,2,1929,Brick,Solid fuel,Fully,nan,12900
Šiauliai,Centras,Ežero g.,37m2,2,1,1957,Brick,Central,Fully,nan,45950
Šiauliai,Gubernija,Spindulio g.,34m2,2,3,1978,Brick,Central,Fully,nan,27000
Vilnius,Senamiestis,Aukštaičių g.,"82,53m2",3,3,2022,Brick,Central thermostat,Partial,nan,413393
Vilnius,Paupys,Aukštaičių g.,"31,07m2",2,3,2022,Brick,Central thermostat,Partial,nan,172656
Vilnius,Paupys,Aukštaičių g.,"82,56m2",4,2,2022,Brick,Central thermostat,Partial,nan,396701
Kaunas,Žemieji Šančiai,A. Juozapavičiaus pr.,47m2,2,2,1930,Brick,Gas,Fully,B,119999
Kėdainių r. sav.,Vilainių k.,Melioratorių g.,"15,65m2",1,2,1988,Brick,Central,Fully,nan,6499
Vilnius,Senamiestis,Aukštaičių g.,"45,12m2",2,2,2022,Brick,Central thermostat,Partial,nan,184992
Vilnius,Paupys,Aukštaičių g.,"45,12m2",2,2,2022,Brick,Central thermostat,Partial,nan,184992
Kaunas,Žaliakalnis,P. Vaičaičio g.,"63,5m2",3,1,1930,Log house,Gas,Fully,nan,88900
Kaunas,Dainava,Kovo 11-osios g.,"47,04m2",3,5,1965,Block house,Central,Fully,nan,77000
Vilnius,Senamiestis,J. Basanavičiaus g.,43m2,1,1,1940,Brick,Central,Fully,nan,199000
Vilnius,Senamiestis,J. Basanavičiaus g.,43m2,2,1,1940,Brick,Central,Fully,nan,199000
Vilnius,Senamiestis,J. Basanavičiaus g.,43m2,1,1,1940,Brick,Central,Fully,nan,199000
Vilnius,Senamiestis,J. Basanavičiaus g.,43m2,2,1,1940,Brick,Central,Fully,nan,199000
Vilnius,Justiniškės,Laisvės pr.,"71,42m2",3,5,2000,Brick,Central thermostat,Fully,nan,157900
Vilnius,Pašilaičiai,Laisvės pr.,"71,42m2",3,5,2000,Brick,Central thermostat,Fully,nan,157900
Kaunas,Senamiestis,V. Kuzmos g.,"49,63m2",2,3,1959,Brick,Gas,Other,nan,164900
Kaunas,Senamiestis,V. Kuzmos g.,"61,93m2",3,1,1989,Brick,Central,Fully,nan,41000
Kaunas,Senamiestis,V. Kuzmos g.,"31,26m2",2,4,1959,Brick,Gas,Fully,nan,111600
Vilnius,Užupis,Aukštaičių g.,"75,55m2",3,2,2022,Brick,Central thermostat,Fully,nan,432675
Vilnius,Užupis,Aukštaičių g.,"47,99m2",2,2,2022,Brick,Central thermostat,Partial,nan,260385
Vilnius,Senamiestis,Aukštaičių g.,"36,19m2",2,3,2022,Brick,Central thermostat,Partial,nan,211712
Klaipėda,Senamiestis,Tiltų g.,"45,94m2",2,1,1960,Brick,Central,Fully,nan,173000
Klaipėda,Senamiestis,Tiltų g.,"45,94m2",2,1,1960,Brick,Central,Fully,G,173000
Kretingos r. sav.,Vydmantų k.,Atžalyno g.,"38,45m2",2,3,1984,Brick,Central,Not,nan,31500
Kaunas,Dainava,Kovo 11-osios g.,44m2,2,5,1968,Block house,Central,Fully,nan,59000
Raseinių r. sav.,Ariogalos m.,Žemaičių g.,43m2,2,2,1964,Brick,Central,Fully,nan,26000
Pasvalio r. sav.,Papyvesių k.,Krinčino g.,"79,08m2",4,1,1974,Brick,Solid fuel,Fully,nan,42500
Kaunas,Šilainiai,Vėtrungės g.,62m2,3,5,1989,Block house,Central,Fully,nan,82000
Vilnius,Senamiestis,Šiaulių g.,81m2,3,1,2009,Brick,Central thermostat,Fully,nan,566000
Vilnius,Fabijoniškės,Salomėjos Nėries g.,"35,61m2",1,10,2006,Brick,Central thermostat,Fully,nan,89900
Klaipėda,Vingis,Šilutės pl.,61m2,3,5,1980,Block house,Central thermostat,Fully,nan,80000
Klaipėda,Vingis,Šilutės pl.,61m2,3,5,1980,Block house,"Central, gas",Fully,nan,80000
Klaipėda,Naujakiemis,Šilutės pl.,"60,72m2",3,5,1975,Block house,Central thermostat,Fully,nan,77000
Vilnius,Šeškinė,Laisvės pr.,34m2,2,4,1986,Brick,Central thermostat,Partial,nan,63600
Vilnius,Šeškinė,Laisvės pr.,37m2,2,3,1963,Brick,Central,Fully,nan,28000
Panevėžys,Molainiai,Molainių g.,"67,1m2",3,5,1987,Block house,Central,Fully,nan,65000
Vilnius,Santariškės,Žaliųjų Ežerų g.,"36,48m2",1,1,1981,Brick,Central thermostat,Fully,nan,89000
Kaunas,Centras,Totorių g.,70m2,3,4,2018,Brick,Central thermostat,Fully,nan,328000
Klaipėda,Centras,Medžiotojų g.,37m2,1,2,1987,Brick,Central,Not,nan,75000
Klaipėda,Sportininkai,Medžiotojų g.,43m2,2,2,1987,Brick,"Central, electric",Not,nan,75000
Kaunas,Palemonas,Marių g.,"43,3m2",2,2,1948,Brick,Gas,Fully,nan,55000
Kaunas,Vilijampolė,Tilžės g.,"72,74m2",3,0,2022,Brick,Aerothermal,Partial,A++,126000
Kaunas,Senamiestis,Nemuno g.,52m2,2,1,2023,Brick,Central thermostat,Partial,A+,202800
Vilnius,Santariškės,Santariškių g.,"60,24m2",3,1,2014,Block house,Central thermostat,Fully,nan,165000
Klaipėda,Debrecenas,Debreceno g.,47m2,2,2,1970,Block house,Central,Fully,nan,83000
Klaipėda,Debrecenas,Debreceno g.,70m2,3,1,2021,Brick,Aerothermal,Fully,A++,253000
Klaipėda,Debrecenas,Debreceno g.,"45,39m2",2,4,1994,Brick,Central thermostat,Fully,nan,130000
Vilnius,Naujininkai,Šaltkalvių g.,"50,5m2",2,2,1972,Block house,Central,Fully,nan,89800
Vilnius,Naujamiestis,Vytenio g.,130m2,2,4,1940,Brick,"Central, electric",Fully,nan,259000
Vilnius,Fabijoniškės,Salomėjos Nėries g.,54m2,2,1,2004,Other,Central thermostat,Fully,nan,113000
Vilnius,Fabijoniškės,Salomėjos Nėries g.,45m2,2,4,1979,Brick,Central,Fully,nan,149600
Vilnius,Lazdynėliai,Jonažolių g.,"75,69m2",3,1,2007,Brick,Central thermostat,Fully,nan,215000
Vilnius,Justiniškės,Mozūriškių g.,"70,52m2",3,1,2014,Brick,Central thermostat,Fully,nan,163000
Vilnius,Pilaitė,Mozūriškių g.,"70,52m2",3,1,2014,Brick,Central thermostat,Fully,nan,163000
Vilnius,Pilaitė,Mozūriškių g.,80m2,3,3,2008,Brick,Gas,Fully,nan,228000
Vilnius,Pilaitė,Mozūriškių g.,38m2,2,1,2018,Brick,Gas,Fully,nan,324000
Vilnius,Pilaitė,Mozūriškių g.,"57,33m2",3,1,2021,Brick,Gas,Fully,nan,278000
Vilnius,Pilaitė,Mozūriškių g.,"50,43m2",2,4,2007,Brick,Central thermostat,Fully,nan,153000
Vilnius,Pilaitė,Mozūriškių g.,"37,2m2",2,2,2022,Brick,Gas,Partial,nan,135000
Vilnius,Pilaitė,Mozūriškių g.,"38,22m2",2,1,2022,Brick,Gas,Fully,nan,238000
Vilnius,Pilaitė,Mozūriškių g.,64m2,3,1,2022,Brick,Other,Partial,nan,200000
Vilnius,Pilaitė,Mozūriškių g.,"55,99m2",3,2,2022,Brick,Gas,Partial,nan,240600
Vilnius,Pilaitė,Mozūriškių g.,"61,79m2",2,2,1999,Brick,Central thermostat,Fully,nan,165000
Vilnius,Pilaitė,Mozūriškių g.,"39,57m2",1,3,2014,Brick,Central thermostat,Partial,nan,80000
Vilnius,Pilaitė,Mozūriškių g.,"105,81m2",6,1,2001,Brick,Gas,Fully,nan,1200000
