City,District,Street,Area,Rooms,Floor,Year,Building Type,Heating,Furnishing,Price,Price per sqm
Alytus,Vidzgiris,Aukštakalnio g.,43.61,1,5,1992,Brick,Central,Fully,39000,894.2903003898189
Vilnius,Naujininkai,Dzūkų g.,26.0,2,1,1940,Wooden house,"Electric, solid fuel",Fully,34500,1326.923076923077
Vilnius,Antakalnis,Antakalnio g.,23.12,1,7,1968,Brick,Central,Fully,69900,3023.356401384083
Klaipėda,Žvejybos uostas,Sulupės g.,11.0,1,4,1969,Brick,Central,Fully,15500,1409.090909090909
Vilnius,Senamiestis,Latako g.,64.0,2,2,1940,Brick,Central,Fully,258500,4039.0625
Vilnius,Jeruzalė,Kviečių g.,70.4,2,5,2000,Brick,Gas,Fully,160000,2272.7272727272725
Vilnius,Jeruzalė,Kviečių g.,70.4,3,5,2000,Brick,Gas,Fully,160000,2272.7272727272725
Kauno r. sav.,Garliavos m.,Maironio g.,85.0,3,1,1978,Brick,Gas,Fully,110000,1294.1176470588234
Kaunas,Žaliakalnis,Žeimenos g.,100.4,4,4,2022,Brick,Central thermostat,Partial,224000,2231.0756972111553
Vilnius,Santariškės,Žaliųjų Ežerų g.,45.0,2,2,1940,Log house,"Electric, solid fuel, other",Fully,37000,822.2222222222222
Ukmergės r. sav.,Šventupės k.,Melioratorių g.,55.22,3,1,1965,Brick,Central,Fully,27800,503.44078232524447
Ukmergės r. sav.,Šventupės k.,Melioratorių g.,65.0,2,3,1987,Block house,Central thermostat,Fully,97000,1492.3076923076924
Klaipėda,Vingis,Smiltelės g.,33.42,1,4,1982,Block house,Central,Fully,62900,1882.1065230400957
Vilnius,Užupis,Baltasis skg.,117.3,5,2,2022,Brick,Geothermal,Partial,612098,5218.226768968457
Vilnius,Senamiestis,Baltasis skg.,117.3,5,2,2022,Brick,Geothermal,Partial,612098,5218.226768968457
Klaipėda,Varpai,Smiltelės g.,67.0,2,10,1989,Block house,Central,Fully,69000,1029.8507462686566
Kaunas,Vilijampolė,Neries krant.,73.49,3,11,1967,Brick,Central,Fully,99000,1347.1220574227787
Klaipėda,Centras,Liepų g.,56.0,3,4,1956,Brick,Central,Fully,162000,2892.8571428571427
Vilnius,Lazdynėliai,Lietaus g.,56.5,3,4,2023,Brick,Central thermostat,Partial,186500,3300.8849557522126
Vilnius,Lazdynėliai,Lazdynėlių g.,39.88,2,1,2022,Brick,Central thermostat,Fully,129500,3247.2417251755264
Vilnius,Lazdynėliai,Lietaus g.,40.07,2,1,2023,Brick,Central thermostat,Partial,130200,3249.3137010232094
Palanga,Šventoji,Mokyklos g.,125.0,3,6,2010,Monolithic,Gas,Fully,320888,2567.104
Vilnius,Lazdynėliai,Lietaus g.,27.74,1,1,2023,Brick,Central thermostat,Partial,92900,3348.954578226388
Vilnius,Lazdynėliai,Šerkšno g.,201.0,4,1,1991,Brick,Central,Fully,199700,993.5323383084577
Vilnius,Lazdynėliai,Šerkšno g.,39.0,2,2,2021,Brick,Electric,Fully,135000,3461.5384615384614
Vilnius,Senamiestis,Totorių g.,35.0,2,1,1940,Brick,Electric,Fully,219000,6257.142857142857
Vilnius,Senamiestis,Totorių g.,160.0,6,4,2015,Brick,Central thermostat,Fully,450000,2812.5
Vilnius,Baltupiai,Kalvarijų g.,71.95,3,2,1992,Brick,Central,Fully,150000,2084.7810979847113
Vilnius,Burbiškės,Burbiškių g.,68.89,3,1,2022,Brick,Gas,Fully,339000,4920.888372768181
Vilnius,Justiniškės,Taikos g.,80.72,4,1,1986,Block house,Central,Fully,137000,1697.2249752229932
Vilnius,Žirmūnai,Žirmūnų g.,58.0,2,3,2006,Brick,Central thermostat,Fully,194000,3344.8275862068967
Kauno r. sav.,Karmėlavos II k.,Vilniaus g.,51.51,2,1,1965,Brick,Gas,Fully,51900,1007.5713453698312
Vilkaviškio r. sav.,Kybartų m.,J. Basanavičiaus g.,52.53,3,2,1990,Brick,Other,Other,3500,66.62859318484675
Kaunas,Žemieji Šančiai,Vokiečių g.,35.0,2,1,2021,Brick,"Central thermostat, aerothermal",Fully,119000,3400.0
Klaipėdos r. sav.,Svencelės k.,Šventkalnio g.,56.0,3,1,2022,Carcass house,Other,Fully,174000,3107.1428571428573
Vilniaus r. sav.,Buivydiškių k.,Parko g.,44.21,3,2,1963,Brick,Central,Other,33400,755.4851843474327
Vilniaus r. sav.,Buivydiškių k.,Parko g.,32.29,2,2,1963,Brick,Central,Other,24400,755.6519046144317
Vilniaus r. sav.,Buivydiškių k.,Parko g.,34.49,3,2,1963,Brick,Central,Other,26000,753.8416932444186
Vilniaus r. sav.,Buivydiškių k.,Parko g.,32.2,2,2,1963,Brick,Central,Other,27900,866.4596273291925
Vilniaus r. sav.,Buivydiškių k.,Parko g.,31.91,2,2,1963,Brick,Central,Fully,24100,755.2491382011908
Prienų r. sav.,Išlaužo k.,Dainavos g.,89.32,2,1,1971,Brick,Solid fuel,Not,39000,436.63233318405736
Prienų r. sav.,Išlaužo k.,Dainavos g.,89.32,3,2,1971,Brick,Solid fuel,Not,28000,313.47962382445144
Kaunas,Dainava,Taikos pr.,38.86,2,6,2021,Brick,Central thermostat,Fully,135000,3474.009264024704
Kaunas,Dainava,Taikos pr.,30.5,2,4,1971,Brick,"Central, solid fuel",Fully,2550,83.60655737704919
Kaunas,Freda,Piliakalnio g.,34.5,1,6,1978,Brick,Central,Fully,55000,1594.2028985507247
Vilniaus r. sav.,Buivydiškių k.,Parko g.,44.98,3,2,1963,Brick,Central,Other,46800,1040.4624277456649
Vilnius,Žvėrynas,Miglos g.,56.0,2,5,1969,Brick,Central,Fully,166500,2973.214285714286
Vilniaus r. sav.,Buivydiškių k.,Parko g.,21.08,2,2,1963,Brick,Central,Other,18300,868.1214421252373
Vilniaus r. sav.,Buivydiškių k.,Parko g.,20.2,2,2,1963,Brick,Central,Other,17500,866.3366336633663
Vilniaus r. sav.,Buivydiškių k.,Parko g.,20.92,2,2,1963,Brick,Central,Other,18100,865.2007648183555
Vilniaus r. sav.,Buivydiškių k.,Parko g.,54.86,3,2,1979,Brick,Central,Fully,52000,947.8672985781991
Vilniaus r. sav.,Buivydiškių k.,Parko g.,32.66,1,3,1983,Block house,Central,Fully,24500,750.1530924678507
Klaipėdos r. sav.,Svencelės k.,Šventkalnio g.,56.0,3,2,2022,Carcass house,Other,Partial,135000,2410.714285714286
Klaipėda,Miškas,Panevėžio g.,64.72,3,1,1970,Brick,Central thermostat,Fully,105000,1622.3733003708282
Klaipėda,Naujakiemis,Statybininkų pr.,84.9,3,1,1974,Brick,"Central, gas, solid fuel",Fully,55000,647.8209658421672
Klaipėda,Naujakiemis,Statybininkų pr.,45.0,2,3,2022,Brick,Electric,Fully,199000,4422.222222222223
Kaunas,Žemieji Šančiai,Sodų g.,51.04,3,2,2023,Brick,Central thermostat,Partial,123000,2409.87460815047
Kaunas,Žemieji Šančiai,Sodų g.,39.1,2,2,2023,Brick,Central thermostat,Partial,93800,2398.9769820971865
Vilnius,Šnipiškės,Veprių g.,52.22,2,1,2024,Brick,Central thermostat,Partial,210400,4029.107621600919
Vilnius,Pašilaičiai,Budiniškių g.,48.86,2,5,2022,Brick,Central thermostat,Partial,120500,2466.2300450266066
Vilnius,Pašilaičiai,Budiniškių g.,51.25,3,7,2022,Brick,Central thermostat,Partial,131900,2573.6585365853657
Vilnius,Pašilaičiai,Budiniškių g.,49.47,3,1,2022,Brick,Central thermostat,Partial,108834,2200.0
Klaipėda,Laukininkai,Laukininkų g.,77.76,3,4,1990,Block house,Central thermostat,Fully,92000,1183.1275720164608
Klaipėda,Mokykla,Tilžės g.,62.16,2,1,1939,Brick,Solid fuel,Fully,54000,868.7258687258687
Vilnius,Šnipiškės,Kernavės g.,35.57,2,2,2021,Brick,Central thermostat,Partial,160000,4498.172617374192
Vilnius,Senamiestis,Kruopų g.,37.0,1,0,1940,Brick,Electric,Fully,130000,3513.5135135135133
Marijampolės m.,Kareivinės,Artojų g.,48.68,2,5,1999,Brick,Central,Fully,56500,1160.6409202958093
Šiauliai,Gubernija,Žemaitės g.,54.0,2,5,1993,Brick,Central,Fully,73500,1361.111111111111
Šiauliai,Centras,Varpo g.,35.5,2,3,1968,Brick,Central,Fully,22900,645.0704225352113
Šiauliai,Centras,Vytauto g.,38.0,2,1,1961,Brick,Central,Fully,47600,1252.6315789473683
Šiauliai,Centras,Vytauto g.,67.0,3,2,1974,Brick,Central,Fully,78000,1164.1791044776119
Šiauliai,Centras,Vytauto g.,37.0,1,3,1983,Block house,Central,Fully,27400,740.5405405405405
Vilnius,Senamiestis,Aguonų g.,70.25,3,5,2009,Brick,Central thermostat,Fully,320000,4555.160142348755
Vilnius,Senamiestis,Aguonų g.,62.0,2,5,1979,Block house,Central,Fully,25000,403.2258064516129
Kauno r. sav.,Giraitės k.,Topolių g.,59.7,3,2,2020,Brick,Gas,Fully,119000,1993.2998324958123
Vilnius,Bajorai,Bajorų kel.,60.87,3,4,2023,Brick,Central thermostat,Partial,156100,2564.481682273698
Vilnius,Bajorai,Bajorų kel.,50.64,3,1,2023,Brick,Central thermostat,Partial,131700,2600.7109004739336
Vilnius,Bajorai,Bajorų kel.,25.95,1,5,2023,Brick,Central thermostat,Partial,81900,3156.06936416185
Vilnius,Fabijoniškės,Salomėjos Nėries g.,56.0,2,1,2005,Brick,Central thermostat,Fully,123800,2210.714285714286
Kaunas,Žaliakalnis,Utenos g.,40.0,2,2,1922,Brick,Gas,Fully,85000,2125.0
Kaunas,Romainiai,M. ir P. Šalčių g.,90.0,4,1,2023,Brick,Gas,Partial,149000,1655.5555555555557
Kaunas,Šilainiai,Prūsų g.,44.83,1,3,2004,Brick,Central thermostat,Fully,99900,2228.4184697747046
Kaunas,Žemieji Šančiai,A. Juozapavičiaus pr.,61.97,3,5,2022,Monolithic,Central thermostat,Partial,134328,2167.6294981442634
Vilnius,Užupis,Polocko g.,77.56,4,3,2023,Brick,Central thermostat,Partial,399000,5144.404332129964
Kauno r. sav.,Užliedžių k.,Tetervinų g.,65.0,3,1,2023,Brick,Gas,Partial,103000,1584.6153846153845
Vilnius,Lazdynai,Erfurto g.,47.0,2,5,1974,Block house,Central,Fully,89900,1912.7659574468084
Vilnius,Lazdynai,Erfurto g.,36.56,2,2,2021,Brick,Electric,Fully,125000,3419.037199124726
Klaipėda,Žardininkai,Žardininkų g.,64.0,3,1,1976,Block house,Central,Fully,77000,1203.125
Kaunas,Dainava,Partizanų g.,55.0,3,2,2023,Brick,Central thermostat,Partial,110000,2000.0
Utenos m.,Ąžuolija,Molėtų g.,17.37,1,1,1968,Brick,Central,Fully,20500,1180.1957397812319
Utenos m.,Ąžuolija,Molėtų g.,26.93,2,2,2020,Brick,Electric,Fully,135000,5012.996658002228
Panevėžys,Tulpės,Tulpių g.,60.86,3,5,1969,Block house,Central,Fully,47900,787.0522510680249
Šiauliai,Šimšė,Žuvininkų g.,23.0,1,4,1982,Brick,Central,Fully,26700,1160.8695652173913
Šiauliai,Šimšė,Žuvininkų g.,76.0,4,2,1992,Brick,Central,Fully,120000,1578.9473684210527
Kaunas,Žaliakalnis,Žeimenos g.,71.09,3,1,2022,Brick,Central thermostat,Fully,199000,2799.2685328456882
Klaipėda,Senamiestis,Naujoji Uosto g.,66.56,2,3,2006,Brick,Central thermostat,Fully,165000,2478.966346153846
Vilnius,Užupis,Užupio g.,90.34,4,1,1914,Brick,"Central, gas, other",Partial,450000,4981.182200575603
Klaipėdos r. sav.,Gargždų m.,Pušų g.,46.5,2,4,2007,Brick,Central thermostat,Fully,91000,1956.989247311828
Kaunas,Dainava,Partizanų g.,64.0,3,12,1978,Brick,Central,Fully,80700,1260.9375
Kaunas,Dainava,Partizanų g.,74.47,3,1,1967,Brick,Other,Fully,370000,4968.443668591379
Vilnius,Žvėrynas,Lūšių g.,136.04,5,1,1995,Brick,"Central, central thermostat",Fully,389000,2859.453102028815
Kaunas,Aleksotas,O. Milašiaus g.,76.0,3,1,2022,Brick,Gas,Fully,187000,2460.5263157894738
Klaipėda,Centras,Geležinkelio g.,27.0,2,1,2009,Brick,"Electric, other",Fully,47000,1740.7407407407406
Klaipėda,Centras,Geležinkelio g.,54.5,3,4,1973,Brick,Central,Fully,43900,805.5045871559633
Vilnius,Kirtimai,Meistrų g.,35.0,1,3,1990,Brick,Gas,Fully,47000,1342.857142857143
Klaipėda,Naujakiemis,Statybininkų pr.,33.0,1,6,1997,Block house,Central,Fully,61000,1848.4848484848485
Vilnius,Naujoji Vilnia,Pramonės g.,21.0,1,3,1972,Brick,Electric,Fully,39000,1857.142857142857
Panevėžys,Centras,Marijonų g.,23.0,1,4,1982,Brick,Central,Fully,19950,867.3913043478261
Kaunas,Dainava,Kovo 11-osios g.,58.0,2,5,1988,Brick,Central,Fully,85000,1465.5172413793102
Klaipėda,Centras,Taikos pr.,35.0,2,5,1964,Brick,Central thermostat,Partial,75000,2142.8571428571427
Vilnius,Pašilaičiai,Perkūnkiemio g.,53.96,2,2,2008,Brick,Central thermostat,Fully,140000,2594.5144551519643
Vilnius,Pašilaičiai,Perkūnkiemio g.,57.43,3,3,2013,Brick,Gas,Fully,239000,4161.588020198503
Vilnius,Žemieji Paneriai,Titnago g.,17.0,1,1,2020,Brick,Electric,Partial,38000,2235.294117647059
Klaipėda,Senamiestis,Kurpių g.,54.95,2,4,1973,Brick,Central,Fully,143000,2602.3657870791626
Vilnius,Pilaitė,I. Kanto al.,36.0,1,1,1991,Block house,Central,Fully,87000,2416.6666666666665
Klaipėda,Sportininkai,Malūnininkų g.,23.0,1,4,1970,Brick,Central thermostat,Fully,43600,1895.6521739130435
Vilniaus r. sav.,Juodšilių k.,Pergalės g.,58.0,2,1,1969,Other,Solid fuel,Other,47800,824.1379310344828
Vilnius,Naujamiestis,Savanorių pr.,48.0,3,5,1964,Block house,Central,Fully,115000,2395.8333333333335
Klaipėda,Debrecenas,Debreceno g.,33.0,1,2,1970,Block house,Central,Fully,62500,1893.939393939394
Vilnius,Šnipiškės,Lvivo g.,60.0,3,2,1940,Brick,Central,Fully,189900,3165.0
Vilnius,Žirmūnai,Žirmūnų g.,46.48,2,5,1967,Block house,Central thermostat,Fully,109000,2345.094664371773
Vilnius,Šnipiškės,Kernavės g.,53.0,3,5,2022,Brick,Central thermostat,Fully,220000,4150.943396226415
Vilnius,Šnipiškės,Kernavės g.,58.0,2,2,1940,Wooden house,Electric,Fully,159000,2741.3793103448274
Vilnius,Viršuliškės,Viršuliškių g.,33.0,1,7,1978,Block house,Central,Fully,75000,2272.7272727272725
Vilnius,Žirmūnai,Žirmūnų g.,44.12,2,5,1966,Block house,Central,Fully,119000,2697.189483227561
Klaipėda,Vėtrungė,Taikos pr.,23.0,1,4,1973,Brick,Central,Fully,23000,1000.0
Klaipėda,Vėtrungė,Taikos pr.,42.5,3,5,2022,Brick,Central thermostat,Fully,170000,4000.0
Klaipėda,Vėtrungė,Taikos pr.,19.44,1,3,1989,Brick,Central,Fully,75000,3858.0246913580245
Šiauliai,Centras,Gumbinės g.,36.47,2,5,1978,Brick,Central,Fully,30500,836.3038113517961
Šiauliai,Centras,Gumbinės g.,23.41,1,3,2022,Brick,Central thermostat,Fully,79700,3404.527979495942
Šiauliai,Centras,Gumbinės g.,19.67,1,3,1989,Brick,"Central, electric",Fully,69900,3553.6349771225214
Šiauliai,Centras,Gumbinės g.,20.96,1,3,2022,Brick,Central thermostat,Fully,72200,3444.656488549618
Vilnius,Senamiestis,Išganytojo g.,187.0,6,3,1940,Brick,Central,Fully,550000,2941.176470588235
Vilnius,Senamiestis,Išganytojo g.,88.5,6,2,1982,Brick,"Central, electric",Fully,385000,4350.282485875706
Vilnius,Senamiestis,Išganytojo g.,23.41,1,5,2022,Brick,Central thermostat,Partial,70000,2990.17513882956
Vilnius,Fabijoniškės,Salomėjos Nėries g.,71.33,3,3,2006,Block house,Central,Fully,158000,2215.0567783541287
Vilnius,Aukštieji Paneriai,Juodšilių g.,50.47,2,1,1972,Brick,Gas,Fully,65000,1287.8937982960174
Vilnius,Senamiestis,Žygimantų g.,66.39,3,5,1912,Brick,Central thermostat,Partial,289900,4366.621479138425
Vilnius,Senamiestis,Žygimantų g.,20.46,1,4,2022,Brick,Central thermostat,Partial,62200,3040.078201368524
Vilnius,Žirmūnai,Kalvarijų g.,33.0,1,2,1976,Block house,Central,Fully,77900,2360.6060606060605
Kaunas,Dainava,Kovo 11-osios g.,49.51,2,2,1971,Block house,Central,Partial,69500,1403.756816804686
Klaipėda,Kaunas,Taikos pr.,62.0,3,5,1965,Block house,Central,Fully,83000,1338.7096774193549
Panevėžys,Klaipėdos,Statybininkų g.,35.94,1,5,1975,Block house,Central,Fully,42900,1193.6560934891486
Vilnius,Naujoji Vilnia,V. Sirokomlės g.,79.12,4,3,1976,Brick,Central,Fully,140000,1769.464105156724
Klaipėda,Sportininkai,Sportininkų g.,55.0,2,1,1976,Brick,Central thermostat,Fully,129000,2345.4545454545455
Vilnius,Šeškinė,Šeškinės g.,63.48,3,6,1980,Block house,Central,Not,107000,1685.5702583490863
Utenos m.,Dauniškis,A. Baranausko g.,52.67,2,2,1979,Wooden house,Central,Fully,54000,1025.2515663565596
Vilnius,Pilaitė,I. Kanto al.,58.35,3,2,2005,Brick,Central thermostat,Fully,170000,2913.453299057412
Klaipėdos r. sav.,Priekulės m.,Klaipėdos g.,40.89,2,2,1904,Brick,Solid fuel,Fully,33900,829.0535583272193
Kaunas,Senamiestis,M. Daukšos g.,52.84,3,3,1912,Brick,Central,Fully,187500,3548.448145344436
Kauno r. sav.,Karmėlavos II k.,Vilniaus g.,41.27,2,1,1992,Brick,Central thermostat,Fully,48999,1187.2788950811728
Kauno r. sav.,Karmėlavos II k.,Vilniaus g.,51.14,3,2,2022,Carcass house,Electric,Fully,145750,2850.0195541650373
Vilnius,Šnipiškės,Kalvarijų g.,176.0,6,1,1940,Brick,Gas,Fully,270000,1534.090909090909
Kauno r. sav.,Užliedžių k.,Griežlės g.,62.46,3,1,2008,Brick,Gas,Fully,127000,2033.3013128402176
Vilniaus r. sav.,Masionių vs.,Gardenijų g.,67.0,3,2,2016,Brick,Gas,Fully,175800,2623.8805970149256
Vilniaus r. sav.,Masionių vs.,Gardenijų g.,52.0,2,1,2016,Brick,Gas,Fully,137000,2634.6153846153848
Vilnius,Lazdynėliai,Lazdynėlių g.,61.2,3,3,2022,Brick,Central thermostat,Fully,219000,3578.431372549019
Vilnius,Pilaitė,Gilužio g.,49.1,2,2,2021,Brick,Gas,Partial,155000,3156.8228105906314
Kaunas,Dainava,Partizanų g.,104.42,4,4,2021,Brick,Central thermostat,Partial,208840,2000.0
Vilnius,Antakalnis,Volungės g.,51.0,2,3,1974,Brick,Central,Fully,129900,2547.0588235294117
Vilnius,Žvėrynas,Žiemgalių g.,84.52,6,1,1940,Carcass house,Gas,Other,260000,3076.1949834358734
Šiauliai,Centras,M. K. Čiurlionio g.,17.6,1,3,1973,Brick,Central,Fully,9800,556.8181818181818
Kaunas,Centras,Laisvės al.,74.73,3,1,1900,Brick,Gas,Not,152000,2033.9890271644585
Vilnius,Šnipiškės,Linkmenų g.,58.0,3,3,2019,Brick,Central thermostat,Fully,300000,5172.413793103448
Palanga,Šventoji,Mokyklos g.,51.0,2,2,1989,Brick,Central,Fully,89000,1745.0980392156862
Vilnius,Naujamiestis,Vytenio g.,19.0,1,2,1957,Brick,Central,Fully,65000,3421.0526315789475
Kaunas,Žaliakalnis,Salų g.,158.0,5,4,1995,Brick,Other,Fully,179000,1132.9113924050632
Kaunas,Žaliakalnis,Salų g.,47.47,2,5,1978,Block house,Central thermostat,Fully,40000,842.6374552348852
Šiaulių r. sav.,Drąsučių k.,Aušros g.,82.0,4,3,1990,Brick,"Central, solid fuel",Fully,65600,800.0
Alytus,Vidzgiris,Jurgiškių g.,72.0,3,11,1995,Monolithic,Central,Fully,81000,1125.0
Vilniaus r. sav.,Kalvelių k.,Sodų g.,75.56,4,1,1983,Brick,Central,Not,74500,985.9714134462679
Vilnius,Naujoji Vilnia,Strielčiukų g.,26.92,1,1,1971,Brick,Solid fuel,Fully,38500,1430.1634472511143
Vilnius,Lazdynėliai,Lietaus g.,56.59,3,2,2023,Brick,Central thermostat,Partial,146500,2588.796607174412
Vilnius,Pilaitė,Tolminkiemio g.,60.21,2,2,2007,Brick,Central thermostat,Fully,149500,2482.9762497923934
Vilnius,Antakalnis,Kregždžių g.,59.58,3,2,1996,Brick,Gas,Fully,129000,2165.15609264854
Kaunas,Žaliakalnis,Lietuvių g.,51.23,2,1,1961,Brick,Central thermostat,Fully,179000,3494.0464571540115
Vilnius,Šeškinė,Šeškinės g.,129.0,4,14,2005,Brick,Central thermostat,Fully,370000,2868.217054263566
Panevėžys,Pramonės,J. Janonio g.,66.22,3,3,1979,Brick,Central,Not,36900,557.2334642102084
Vilnius,Senamiestis,Pamėnkalnio g.,42.0,2,1,2019,Brick,"Solid fuel, electric",Fully,153000,3642.8571428571427
Vilnius,Naujininkai,Kapsų g.,12.0,1,3,1977,Brick,Central,Fully,33000,2750.0
Kaunas,Žaliakalnis,Leliūnų g.,71.48,3,2,1938,Brick,Gas,Fully,126000,1762.7308337996642
Kaunas,Žaliakalnis,Savanorių pr.,44.4,2,2,1938,Brick,Gas,Fully,79000,1779.2792792792793
Kaunas,Žaliakalnis,Savanorių pr.,79.71,4,3,1980,Block house,Central,Fully,69500,871.9106762012295
Vilnius,Žvėrynas,Lapių g.,78.4,3,3,2022,Brick,Central thermostat,Partial,321440,4100.0
Vilnius,Žvėrynas,Lapių g.,36.19,2,2,2023,Brick,Geothermal,Fully,224378,6200.0
Vilnius,Baltupiai,Didlaukio g.,49.68,3,2,1978,Block house,Central thermostat,Fully,143000,2878.4219001610304
Vilnius,Baltupiai,Didlaukio g.,50.0,2,5,1972,Brick,Central,Fully,25000,500.0
Vilnius,Pašilaičiai,Perkūnkiemio g.,76.58,3,12,2009,Brick,Central thermostat,Partial,235000,3068.6863410812225
Vilnius,Pašilaičiai,Perkūnkiemio g.,160.71,4,1,1991,Brick,"Gas, solid fuel",Partial,59000,367.1209010018045
Vilnius,Naujamiestis,S. Konarskio g.,50.0,2,3,1977,Block house,Central thermostat,Fully,150000,3000.0
Vilnius,Šiaurės miestelis,J. Galvydžio g.,58.54,3,4,2007,Brick,Central thermostat,Fully,170000,2903.997266826102
Kauno r. sav.,Sietyno k.,Pilėnų g.,85.24,3,1,1994,Brick,Solid fuel,Fully,68500,803.61332707649
Panevėžys,Klaipėdos,Parko g.,64.0,3,2,1973,Block house,Central,Partial,65300,1020.3125
Kaunas,Žaliakalnis,Žeimenos g.,48.01,2,4,2023,Brick,Central thermostat,Partial,115224,2400.0
Kaunas,Žaliakalnis,Žeimenos g.,74.45,3,1,2023,Brick,Central thermostat,Partial,178680,2400.0
Kaunas,Žaliakalnis,Žeimenos g.,46.0,2,1,1969,Brick,Central thermostat,Fully,119000,2586.9565217391305
Panevėžys,Rožės,Radastų g.,46.22,2,2,1970,Brick,Gas,Fully,38900,841.6270012981394
Vilnius,Justiniškės,Rygos g.,74.02,3,7,2021,Brick,Central thermostat,Partial,165000,2229.1272629019186
Vilnius,Justiniškės,Rygos g.,29.0,1,3,2020,Brick,Electric,Fully,125000,4310.3448275862065
Kaunas,Šilainiai,Baltijos g.,48.81,2,5,1991,Block house,Electric,Fully,76900,1575.496824421225
Vilnius,Žvėrynas,Lokių g.,59.56,3,1,2009,Brick,Central thermostat,Fully,245000,4113.498992612492
Klaipėda,Centras,Kuosų g.,87.0,3,17,2009,Monolithic,Central thermostat,Fully,165000,1896.551724137931
Klaipėda,Vėtrungė,Kuosų g.,29.79,1,2,2021,Brick,Geothermal,Fully,115000,3860.355824102048
Klaipėda,Vėtrungė,Kuosų g.,29.53,2,1,2014,Brick,Electric,Fully,99000,3352.522858110396
Klaipėda,Vėtrungė,Kuosų g.,68.58,4,2,1968,Brick,Central,Fully,147777,2154.811898512686
Klaipėda,Vėtrungė,Kuosų g.,19.67,1,2,2022,Brick,Electric,Fully,75555,3841.128622267412
Vilnius,Šiaurės miestelis,Verkių g.,37.08,2,3,1982,Brick,Central,Fully,88500,2386.731391585761
Vilnius,Antakalnis,Vytauto Žalakevičiaus g.,74.0,3,1,2016,Brick,Central thermostat,Fully,315000,4256.756756756757
Vilnius,Šnipiškės,Olimpiečių g.,130.72,4,3,2006,Brick,Central,Fully,590000,4513.463892288862
Vilnius,Šnipiškės,Olimpiečių g.,130.72,3,3,2006,Brick,Central,Fully,590000,4513.463892288862
Kaunas,Centras,Kęstučio g.,51.41,2,4,1936,Brick,Central thermostat,Fully,169000,3287.2981910134217
Šiauliai,Gytariai,Gytarių g.,84.0,4,2,1993,Block house,Central,Fully,72500,863.0952380952381
Šiauliai,Gytariai,Gytarių g.,122.0,4,2,2013,Brick,Central thermostat,Fully,117000,959.016393442623
Vilnius,Naujoji Vilnia,Linksmoji g.,73.08,4,1,1986,Brick,Central,Fully,112000,1532.5670498084291
Vilnius,Antakalnis,Plytinės g.,73.0,2,1,2006,Brick,Central thermostat,Fully,215000,2945.205479452055
Vilnius,Fabijoniškės,Fabijoniškių g.,83.75,4,15,1993,Monolithic,Central,Fully,153000,1826.865671641791
Šiauliai,Žaliūkiai,Tilžės g.,49.98,2,4,1988,Brick,Central,Fully,61900,1238.4953981592637
Šiauliai,Centras,M. K. Čiurlionio g.,17.75,1,5,1973,Brick,Central,Fully,8000,450.7042253521127
Šiauliai,Centras,M. K. Čiurlionio g.,64.7,3,4,1982,Block house,Central,Fully,73500,1136.0123647604328
Kaunas,Senamiestis,A. Jakšto g.,52.5,2,3,1936,Brick,Central,Fully,220000,4190.476190476191
Klaipėda,Naujakiemis,Statybininkų pr.,78.4,4,3,1974,Block house,Central,Not,85000,1084.1836734693877
Kauno r. sav.,Ringaudų k.,Ryto tak.,72.14,3,2,2022,Brick,"Electric, gas, other",Fully,144000,1996.1186581646798
Kaunas,Aleksotas,K. Dulksnio g.,28.3,1,3,2023,Brick,Aerothermal,Partial,62260,2200.0
Vilniaus r. sav.,Buivydiškių k.,Parko g.,44.98,3,3,1963,Brick,Central,Other,51000,1133.8372610048912
Vilniaus r. sav.,Buivydiškių k.,Parko g.,32.14,2,3,1963,Brick,Central,Other,27900,868.0771624144368
Vilniaus r. sav.,Buivydiškių k.,Parko g.,32.44,2,3,1963,Brick,Central,Other,28100,866.2145499383478
Vilniaus r. sav.,Buivydiškių k.,Parko g.,59.81,4,3,1963,Brick,Central,Other,47000,785.8217689349607
Vilniaus r. sav.,Buivydiškių k.,Parko g.,21.79,2,3,1963,Brick,Central,Other,18900,867.3703533731069
Vilniaus r. sav.,Buivydiškių k.,Parko g.,21.33,2,3,1963,Brick,Central,Other,18500,867.3230192217535
Kaunas,Freda,Saulėgrąžų g.,66.48,2,4,2008,Brick,"Central thermostat, gas",Fully,157000,2361.6125150421176
Vilniaus r. sav.,Buivydiškių k.,Parko g.,45.15,2,3,1963,Brick,Central,Other,34100,755.2602436323367
Alytus,Putinai,Šaltinių g.,62.06,3,2,1974,Block house,Central,Fully,63000,1015.1466322913309
Vilnius,Karoliniškės,Vido Maciulevičiaus g.,77.9,4,3,1973,Block house,Central,Fully,130000,1668.806161745828
Vilnius,Užupis,Baltasis skg.,99.0,5,2,2022,Brick,Geothermal,Partial,556773,5623.969696969697
Vilnius,Senamiestis,Baltasis skg.,99.0,5,2,2022,Brick,Geothermal,Partial,556773,5623.969696969697
Vilnius,Žirmūnai,Tuskulėnų g.,46.88,3,1,1969,Block house,Central,Fully,134900,2877.5597269624573
Vilniaus r. sav.,Buivydiškių k.,Parko g.,39.18,2,3,1963,Brick,Central,Other,44700,1140.8882082695252
