City,District,Street,Area,Rooms,Floor,Year,Building Type,Heating,Furnishing,Price
Palanga,Šventoji,Mokyklos g.,22.0,1,1,1987,Brick,Electric,Partial,51500
Klaipėda,Senamiestis,Šaltkalvių g.,90.0,4,2,2004,Brick,Central thermostat,Fully,385000
Vilnius,Naujamiestis,Žemaitės g.,30.0,1,4,2017,Brick,Central thermostat,Fully,125000
Klaipėda,Senamiestis,Tiltų g.,50.15,2,3,1890,Brick,Central,Fully,93000
Kaunas,Dainava,Partizanų g.,64.02,3,3,1972,Block house,Central thermostat,Fully,94000
Kaunas,Dainava,Partizanų g.,30.0,1,1,1965,Block house,Central,Fully,32000
Kaunas,Dainava,Partizanų g.,30.8,1,3,1975,Brick,Central,Fully,33000
Vilnius,Pašilaičiai,Perkūnkiemio g.,64.0,2,4,2008,Brick,Central,Fully,165000
Vilnius,Žirmūnai,Kalvarijų g.,28.0,2,3,2022,Brick,Central thermostat,Fully,85000
Kaunas,Šilainiai,Rasytės g.,83.0,4,5,1984,Block house,Central,Fully,137000
Kaunas,Šilainiai,Rasytės g.,77.71,4,2,1977,Brick,Central,Fully,85000
Kaunas,Žemieji Šančiai,A. Juozapavičiaus pr.,61.99,2,8,2022,Monolithic,Central thermostat,Partial,189000
Vilnius,Justiniškės,Justiniškių g.,40.2,1,2,1986,Monolithic,Central,Fully,100000
Kaunas,Žaliakalnis,Kapsų g.,87.0,5,2,1963,Brick,"Gas, solid fuel",Fully,165000
Kaunas,Žaliakalnis,Kapsų g.,64.0,3,4,1973,Brick,Central,Fully,68000
Vilnius,Naujamiestis,Švitrigailos g.,29.15,1,2,1954,Brick,Central,Fully,120000
Palanga,Palanga,Vytauto g.,26.0,1,3,1970,Brick,Central thermostat,Fully,125000
Klaipėda,Žvejybos uostas,Minijos g.,77.0,3,3,1954,Brick,Central,Fully,65000
Klaipėda,Žvejybos uostas,Minijos g.,50.45,2,4,1991,Block house,Central,Fully,62000
Klaipėda,Žvejybos uostas,Minijos g.,67.32,3,1,1990,Block house,Central,Fully,43000
Zarasų r. sav.,Užtiltės k.,Žirgų g.,30.0,1,4,1977,Brick,Central,Fully,16400
Zarasų r. sav.,Užtiltės k.,Žirgų g.,80.0,3,2,1968,Brick,Central,Fully,75000
Zarasų r. sav.,Užtiltės k.,Žirgų g.,41.0,2,1,2019,Brick,Electric,Fully,165000
Klaipėda,Centras,Šiaurės pr.,61.0,3,4,2015,Block house,"Central, electric",Fully,169000
Vilnius,Viršuliškės,Viršuliškių g.,48.59,2,6,1978,Block house,Central,Other,90500
Kaunas,Vilijampolė,Pikulo g.,60.0,3,3,2022,Brick,Gas,Fully,149999
Kaunas,Petrašiūnai,M. Gimbutienės g.,14.15,1,2,1977,Brick,Central,Fully,15000
Kaunas,Žaliakalnis,Žalioji g.,67.6,4,2,1939,Brick,Gas,Fully,105000
Kaunas,Žaliakalnis,Žalioji g.,38.91,3,2,1973,Log house,"Central, electric, solid fuel",Fully,48000
Kaunas,Žaliakalnis,Partizanų g.,65.0,3,1,2010,Brick,Central thermostat,Fully,149500
Kaunas,Aukštieji Šančiai,Biržiškų g.,44.62,2,3,1962,Block house,Central,Fully,86000
Vilnius,Šeškinė,Šeškinės g.,34.6,1,2,1982,Block house,Central,Fully,84000
Vilnius,Šeškinė,Šeškinės g.,40.0,2,2,1990,Brick,Solid fuel,Partial,10000
Kaunas,Vilijampolė,K. Griniaus g.,44.39,2,5,1963,Block house,Central,Fully,62800
Kaunas,Vilijampolė,K. Griniaus g.,59.43,3,3,1978,Block house,Central,Fully,51450
Kaunas,Vilijampolė,K. Griniaus g.,77.79,3,3,1953,Brick,Central,Fully,43800
Kaunas,Vilijampolė,K. Griniaus g.,24.41,1,3,1966,Brick,Central,Fully,10000
Kaunas,Vilijampolė,Brastos g.,49.0,2,4,2022,Brick,Central thermostat,Partial,142000
Kaunas,Vilijampolė,Brastos g.,35.0,1,6,1980,Brick,Central,Fully,32000
Vilnius,Senamiestis,J. Basanavičiaus g.,85.0,3,5,2016,Brick,Central thermostat,Fully,637500
Vilnius,Baltupiai,Jeronimo Ralio g.,30.5,1,5,2020,Brick,Central,Fully,143500
Vilnius,Pašilaičiai,Medeinos g.,36.84,1,4,1986,Brick,Central,Fully,97000
Vilnius,Pašilaičiai,Medeinos g.,59.23,3,5,1984,Block house,Central,Fully,68000
Kaunas,Žaliakalnis,Žemaičių g.,52.0,2,3,2022,Brick,Central,Partial,129000
Kaunas,Kalniečiai,S. Žukausko g.,76.45,4,5,1975,Block house,Central,Fully,99000
Vilnius,Pilaitė,I. Simonaitytės g.,63.0,2,4,2009,Brick,Central thermostat,Fully,175000
Šiauliai,Centras,Trakų g.,56.0,3,5,1978,Brick,Central,Fully,87997
Šiauliai,Centras,Trakų g.,68.0,2,5,1992,Block house,Central thermostat,Fully,58000
Šiauliai,Centras,Trakų g.,65.41,3,2,1986,Brick,Central,Fully,70000
Šiauliai,Centras,Trakų g.,75.0,3,2,1988,Brick,Gas,Fully,117000
Šiauliai,Centras,Vilniaus g.,29.0,1,4,1961,Brick,"Central, electric",Fully,46500
Vilnius,Žirmūnai,Kalvarijų g.,42.3,2,1,2013,Block house,Gas,Fully,145000
Kaunas,Romainiai,Liucijanavos g.,62.0,3,2,2013,Brick,Gas,Fully,135000
Klaipėda,Bandužiai,Bandužių g.,77.65,3,5,1989,Block house,Central,Fully,90000
Vilnius,Šnipiškės,Linkmenų g.,32.81,2,4,2022,Brick,Central thermostat,Fully,162000
Vilnius,Šnipiškės,Linkmenų g.,50.0,2,2,1987,Block house,Central,Fully,35000
Vilnius,Lazdynėliai,Lazdynėlių g.,68.0,3,2,2021,Brick,Central thermostat,Fully,298000
Kaunas,Žaliakalnis,Mituvos g.,35.0,2,2,1985,Brick,Electric,Fully,75000
Klaipėda,Alksnynė,Taikos pr.,65.88,3,21,2009,Brick,Central thermostat,Fully,138000
Vilnius,Senamiestis,Gedimino pr.,138.0,5,0,1959,Brick,Central,Fully,149000
Vilnius,Senamiestis,Gedimino pr.,53.3,2,4,1986,Block house,Central,Fully,37500
Kaunas,Palemonas,Stoties g.,52.0,2,5,1972,Brick,Central,Fully,75000
Kaunas,Palemonas,Stoties g.,82.0,3,1,1994,Brick,Other,Fully,430000
Kaunas,Palemonas,Stoties g.,81.59,3,3,1994,Brick,Central,Fully,135000
Kaunas,Palemonas,Stoties g.,19.5,1,2,2014,Brick,Gas,Fully,99900
Šiaulių r. sav.,Kuršėnų m.,Daugėlių g.,46.0,2,3,1980,Brick,"Central, electric, gas",Fully,41000
Šiaulių r. sav.,Kuršėnų m.,Daugėlių g.,35.84,1,7,1985,Block house,Central,Fully,26000
Marijampolės m.,Degučiai,R. Juknevičiaus g.,49.74,2,5,1979,Block house,Central,Fully,65000
Šiauliai,Dainiai,Aido g.,60.0,2,11,1982,Brick,Central,Fully,86800
Švenčionių r. sav.,Pabradės m.,Gaspariškių g.,49.41,3,1,1970,Wooden house,Solid fuel,Fully,30000
Vilnius,Karoliniškės,Sausio 13-osios g.,58.26,3,6,2015,Brick,Central thermostat,Fully,230000
Kaunas,Petrašiūnai,R. Kalantos g.,18.0,1,1,1968,Brick,Central,Fully,30900
Vilnius,Pašilaičiai,Perkūnkiemio g.,41.07,2,3,2008,Block house,Central thermostat,Fully,122000
Vilnius,Žirmūnai,Jurgio Lebedžio g.,23.15,1,5,2018,Brick,Central thermostat,Fully,115500
Panevėžys,Centras,Kranto g.,47.0,2,3,1974,Brick,Central,Fully,80000
Vilnius,Naujamiestis,Kauno g.,32.44,2,4,2023,Brick,"Central, gas",Partial,111000
Vilnius,Žirmūnai,Olimpiečių g.,86.0,3,2,2019,Brick,Central thermostat,Fully,597700
Vilnius,Žirmūnai,Olimpiečių g.,64.0,2,1,2019,Brick,Central thermostat,Fully,419000
Alytus,Vidzgiris,Likiškėlių g.,71.0,3,8,1991,Monolithic,Central,Partial,73000
Vilnius,Karoliniškės,Vytauto Vaitkaus g.,47.0,2,2,1974,Block house,Central,Fully,128000
Kaunas,Centras,Laisvės al.,78.74,2,2,1940,Brick,Gas,Fully,286000
Kaunas,Centras,Laisvės al.,48.5,2,3,1978,Brick,Central,Fully,37000
Kaunas,Šilainiai,Baltų pr.,58.0,2,6,1990,Block house,Central,Fully,79000
Vilnius,Šnipiškės,Giedraičių g.,42.0,2,5,2019,Brick,Central thermostat,Fully,175000
Klaipėda,Vingis,Smiltelės g.,47.25,2,1,1981,Block house,Central,Fully,73000
Vilnius,Vilkpėdė,Vilkpėdės g.,58.26,2,5,2008,Brick,Central thermostat,Fully,170000
Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.,32.54,1,5,1974,Block house,Central,Fully,12500
Kaunas,Eiguliai,Sukilėlių pr.,58.97,3,2,1982,Block house,Central,Fully,87500
Kaunas,Panemunė,A. Smetonos al.,42.0,2,4,1960,Brick,Central,Fully,75600
Šiauliai,Centras,Draugystės pr.,15.0,1,3,1989,Brick,Central,Fully,19900
Šalčininkų r. sav.,Baltosios Vokės m.,Vilniaus g.,68.42,3,1,1988,Brick,Central,Fully,80000
Šalčininkų r. sav.,Baltosios Vokės m.,Vilniaus g.,79.36,4,2,1985,Brick,Central,Fully,79000
Švenčionių r. sav.,Pabradės m.,Arnionių g.,50.81,3,1,1960,Brick,Gas,Fully,60000
Kaunas,Šilainiai,Kuršių g.,60.66,3,9,1990,Block house,Central,Fully,81000
Kaunas,Šilainiai,Kuršių g.,79.47,4,4,1977,Other,Central,Not,16000
Vilnius,Fabijoniškės,L. Giros g.,81.89,3,3,1992,Monolithic,Central,Fully,135000
Klaipėda,Smiltynė,Smiltelės g.,73.0,2,9,1960,Monolithic,Central,Fully,77000
Kaunas,Eiguliai,Ukmergės g.,82.0,4,9,1983,Block house,Central,Fully,145000
Vilnius,Fabijoniškės,S. Stanevičiaus g.,67.0,3,2,1989,Block house,Central,Fully,115000
Klaipėda,Sportininkai,Sportininkų g.,47.02,2,3,1953,Brick,Central thermostat,Fully,108000
Vilnius,Senamiestis,Pilies g.,78.0,4,1,1940,Brick,"Central, electric, solid fuel",Fully,450000
Klaipėdos r. sav.,Gargždų m.,Karaliaus Mindaugo g.,56.91,2,1,2023,Brick,Central thermostat,Partial,95100
Vilnius,Viršuliškės,Viršuliškių g.,49.48,2,3,1979,Block house,Central,Fully,90000
Vilnius,Viršuliškės,Viršuliškių g.,49.0,2,1,1982,Brick,"Central, electric",Fully,44500
Vilnius,Viršuliškės,Viršuliškių g.,41.2,2,1,1989,Brick,Central,Fully,35000
Klaipėda,Naujakiemis,Statybininkų pr.,78.4,4,3,1974,Block house,Central,Fully,85000
Klaipėda,Naujakiemis,Statybininkų pr.,50.3,2,1,1990,Block house,Central,Fully,39000
Vilnius,Fabijoniškės,S. Stanevičiaus g.,43.0,2,1,1988,Block house,Central,Fully,94900
Kaunas,Dainava,Kovo 11-osios g.,60.0,3,5,1969,Block house,Central,Fully,85000
Panevėžys,Molainiai,Molainių g.,50.0,2,5,1987,Block house,Central,Fully,69500
Vilnius,Lazdynai,Architektų g.,64.0,3,6,1970,Block house,Central,Fully,130000
Marijampolės m.,Kvietiškis,P. Armino g.,56.0,3,3,1973,Brick,Central thermostat,Partial,33600
Marijampolės m.,Kvietiškis,P. Armino g.,49.0,2,5,1988,Brick,Central,Fully,24000
Klaipėdos r. sav.,Priekulės m.,Žalgirio g.,20.35,1,2,1965,Brick,Other,Not,8000
Klaipėdos r. sav.,Priekulės m.,Žalgirio g.,93.93,4,2,1980,Brick,"Electric, solid fuel",Fully,385000
Klaipėdos r. sav.,Priekulės m.,Žalgirio g.,64.0,3,4,1970,Brick,Central,Fully,58000
Vilniaus r. sav.,Pagirių k.,Kadagių g.,51.23,2,2,2006,Brick,Gas,Fully,165000
Vilniaus r. sav.,Pagirių k.,Kadagių g.,60.0,3,2,1972,Brick,Electric,Partial,25000
Vilniaus r. sav.,Pagirių k.,Kadagių g.,32.0,1,1,1981,Brick,Central,Fully,38000
Vilnius,Naujamiestis,Švitrigailos g.,51.0,2,5,1972,Brick,Central,Fully,159000
Vilnius,Baltupiai,Jurgio Lebedžio g.,45.0,2,5,2017,Brick,Central thermostat,Fully,169900
Vilnius,Baltupiai,Jurgio Lebedžio g.,67.0,3,5,1989,Block house,Central,Fully,39000
Palanga,Palanga,Sodų g.,52.0,2,3,1985,Brick,Central thermostat,Fully,85000
Palanga,Palanga,Sodų g.,26.06,1,3,1966,Brick,Central,Not,31000
Vilnius,Žirmūnai,Žirmūnų g.,44.28,2,5,1965,Block house,Central,Fully,95000
Panevėžys,Žemaičiai,Žemaičių g.,71.32,3,3,1971,Brick,Central,Fully,77900
Kaunas,Aukštieji Šančiai,Prancūzų g.,46.28,2,5,1967,Block house,Central,Fully,52999
Kretingos r. sav.,Salantų m.,Turgaus a.,62.0,2,2,1970,Brick,Central,Fully,45000
Kazlų Rūdos sav.,Antanavo k.,Sūduvos g.,59.49,3,1,1980,Brick,Solid fuel,Other,8000
Vilnius,Markučiai,Subačiaus g.,27.75,1,3,2019,Block house,Gas,Fully,139900
Kėdainių r. sav.,Kunionių k.,Liepų g.,78.79,4,3,1981,Block house,Other,Not,15000
Vilnius,Senamiestis,Jogailos g.,84.0,3,2,1959,Brick,Central,Fully,510000
Vilnius,Jeruzalė,Jeruzalės g.,52.19,2,5,1994,Brick,Central,Fully,129000
Klaipėda,Naujakiemis,Šiaulių g.,33.0,1,8,1981,Block house,Central,Fully,62000
Vilnius,Senamiestis,Pamėnkalnio g.,68.44,3,1,1940,Brick,"Electric, other",Fully,157000
Vilnius,Karoliniškės,Dariaus Gerbutavičiaus g.,77.9,4,1,1973,Block house,Central,Fully,122800
Vilnius,Pašilaičiai,Ukmergės g.,36.03,1,8,2007,Brick,Central thermostat,Fully,116000
Palanga,Šventoji,Lieknų g.,71.02,3,3,1994,Brick,Gas,Fully,160000
Palanga,Šventoji,Lieknų g.,47.35,2,5,1976,Block house,Central,Fully,53000
Vilnius,Lazdynai,Žėručio g.,49.1,2,9,1971,Block house,Central,Fully,123000
Vilnius,Antakalnis,Debesijos g.,40.0,1,4,1980,Brick,Central,Fully,146000
Vilnius,Naujamiestis,Šaltinių g.,50.0,2,0,1940,Brick,Central,Fully,144000
Kaunas,Dainava,Birželio 23-iosios g.,48.0,2,3,1968,Block house,Central,Fully,70000
Klaipėda,Žvejybos uostas,Minijos g.,33.0,1,1,1975,Brick,Central,Fully,47000
Klaipėda,Debrecenas,Šilutės pl.,66.0,3,4,1974,Brick,Central,Fully,98000
Klaipėda,Debrecenas,Šilutės pl.,20.44,1,3,2007,Brick,"Central, central thermostat",Fully,73600
Klaipėda,Debrecenas,Šilutės pl.,22.52,1,3,2007,Block house,Central thermostat,Fully,81100
Klaipėda,Debrecenas,Šilutės pl.,20.44,1,4,2007,Block house,Central thermostat,Fully,73600
Vilnius,Šnipiškės,Linkmenų g.,43.42,2,4,2018,Brick,"Central, electric",Fully,198000
Kauno r. sav.,Domeikavos k.,Neries g.,49.0,2,2,1981,Brick,Central,Fully,75000
Vilnius,Jeruzalė,Jeruzalės g.,14.5,1,3,1974,Brick,Central,Fully,45500
Vilnius,Lazdynai,Architektų g.,78.0,4,2,1970,Block house,Central,Fully,147000
Vilnius,Lazdynai,Architektų g.,44.62,2,4,1963,Block house,Central,Fully,41000
Vilnius,Senamiestis,Olimpiečių g.,145.91,4,4,2006,Brick,Central thermostat,Fully,650000
Alytaus r. sav.,Daugų m.,Ežero g.,65.0,4,2,1940,Brick,Solid fuel,Fully,35000
Alytaus r. sav.,Daugų m.,Ežero g.,74.89,3,1,1987,Block house,Central,Fully,79000
Alytaus r. sav.,Daugų m.,Ežero g.,40.0,2,2,1980,Brick,Solid fuel,Fully,10000
Vilniaus r. sav.,Avižienių k.,Gėlių g.,32.31,2,1,1940,Log house,Solid fuel,Fully,47500
Šiauliai,Centras,Vytauto g.,41.49,2,1,1962,Brick,Central,Other,62000
Šiauliai,Centras,Vytauto g.,60.56,2,3,1901,Brick,"Electric, solid fuel",Fully,34000
Šiauliai,Centras,Vytauto g.,78.46,3,4,1988,Brick,Central,Fully,49500
Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.,35.88,1,1,1975,Brick,Central,Fully,14599
Kauno r. sav.,Vijūkų k.,Smiltės g.,76.72,3,2,2010,Brick,Gas,Fully,149900
Vilnius,Fabijoniškės,Ateities g.,85.93,3,3,2003,Brick,Gas,Fully,349000
Vilnius,Fabijoniškės,Ateities g.,62.92,3,3,1987,Block house,Electric,Fully,67000
Vilnius,Fabijoniškės,Ateities g.,79.5,4,5,1994,Brick,Central,Fully,85000
Vilnius,Fabijoniškės,Ateities g.,50.08,2,5,1982,Block house,Central thermostat,Fully,39000
Klaipėda,Laukininkai,Laukininkų g.,87.37,4,3,1989,Block house,Central,Fully,84500
Vilnius,Šeškinė,Laisvės pr.,41.99,2,2,1999,Brick,Central,Fully,129000
Vilnius,Fabijoniškės,S. Stanevičiaus g.,36.51,1,9,1992,Block house,Central,Partial,83000
Vilnius,Naujamiestis,Savanorių pr.,57.0,3,2,1962,Block house,Central,Fully,133000
Panevėžys,Pilėnai,Dainavos g.,50.65,2,5,1991,Brick,Central,Fully,54000
Vilnius,Lazdynėliai,Žaibo g.,54.85,3,2,2022,Brick,Central thermostat,Fully,209000
Vilnius,Lazdynėliai,Žaibo g.,45.96,2,3,1965,Block house,Central,Other,55000
Kaunas,Kalniečiai,Geležinio Vilko g.,83.09,4,9,1973,Block house,Central thermostat,Fully,144000
Vilnius,Šnipiškės,Linkmenų g.,40.0,2,2,2022,Brick,Central,Fully,195000
Klaipėda,Centras,Gintaro g.,53.44,2,2,1987,Brick,Central,Fully,120000
Kaunas,Centras,Kęstučio g.,51.36,2,5,1936,Brick,Central,Fully,174000
Kaunas,Centras,Kęstučio g.,34.0,2,5,1981,Brick,Central,Fully,35500
Kaunas,Centras,Kęstučio g.,46.02,2,3,1966,Brick,Central,Fully,63000
Vilnius,Šeškinė,Dūkštų g.,50.42,2,9,1980,Block house,Central,Fully,107000
Šiauliai,Lieporiai,Gegužių g.,47.4,2,4,1971,Block house,Central,Fully,65000
Šiauliai,Lieporiai,Naujo Ryto tak.,44.0,2,5,1969,Block house,Central,Fully,59800
Šiauliai,Lieporiai,Naujo Ryto tak.,52.7,3,1,1965,Brick,Central,Fully,48000
Panevėžys,Klaipėdos,Kosmonautų g.,64.0,3,4,1988,Monolithic,Central,Fully,85000
Vilnius,Karoliniškės,Algimanto Petro Kavoliuko g.,78.0,4,4,1973,Block house,Central,Fully,128000
Vilnius,Naujamiestis,Savanorių pr.,59.39,3,4,1953,Brick,Electric,Fully,191000
Vilnius,Žirmūnai,Žirmūnų g.,32.81,2,2,1980,Block house,Central,Fully,115000
Vilnius,Naujamiestis,Savanorių pr.,49.05,2,2,2016,Block house,Central,Partial,180000
Klaipėda,Žardininkai,Taikos pr.,47.66,2,3,1978,Block house,Central,Fully,67500
Vilnius,Šnipiškės,Linkmenų g.,43.2,2,5,2023,Block house,Central thermostat,Partial,167000
Vilnius,Šnipiškės,Linkmenų g.,64.6,3,5,2023,Block house,Central thermostat,Partial,219000
Vilnius,Šnipiškės,Linkmenų g.,53.9,2,1,2023,Block house,Central thermostat,Partial,172000
Kaunas,Vilijampolė,Brastos g.,101.1,3,6,2022,Brick,Central thermostat,Partial,370000
Vilnius,Šnipiškės,Kalvarijų g.,41.0,2,6,1985,Brick,Central,Fully,98000
Alytus,Vidzgiris,Jurgiškių g.,67.0,3,1,1990,Block house,Central,Fully,85000
Vilnius,Senamiestis,Gedimino pr.,152.08,4,4,1998,Brick,Gas,Fully,598000
Vilnius,Senamiestis,Gedimino pr.,49.0,2,1,1986,Block house,Central,Fully,35000
Vilnius,Senamiestis,Gedimino pr.,63.09,3,3,1973,Brick,Central,Fully,37999
Vilnius,Senamiestis,Gedimino pr.,43.18,2,4,1965,Brick,Central,Fully,50000
Vilnius,Senamiestis,Gedimino pr.,65.76,3,5,1979,Block house,Central,Fully,64000
Alytus,Putinai,A. Jonyno g.,47.0,2,1,1972,Block house,Central,Fully,68000
Alytus,Putinai,A. Jonyno g.,51.3,2,3,1989,Brick,Central,Fully,47000
Vilnius,Antakalnis,Kalno g.,80.34,3,1,2016,Brick,Gas,Fully,230000
Vilnius,Antakalnis,Kalno g.,47.5,2,4,1964,Block house,Central,Fully,65000
Kaunas,Centras,Karaliaus Mindaugo pr.,69.0,3,4,2016,Brick,Gas,Fully,250000
Panevėžys,Klaipėdos,Ateities g.,50.8,2,1,1982,Block house,Central,Fully,51500
Vilnius,Baltupiai,Kalvarijų g.,34.9,2,3,2022,Block house,Central,Partial,105000
Vilnius,Karoliniškės,Apolinaro Juozo Povilaičio g.,46.5,2,4,1974,Block house,Central,Fully,107500
Kaunas,Šilainiai,Baltų pr.,50.0,2,4,1989,Block house,Central,Fully,107000
Kaunas,Kalniečiai,P. Plechavičiaus g.,50.0,2,4,1980,Block house,Central,Fully,73000
Kaunas,Kalniečiai,P. Plechavičiaus g.,40.38,2,2,1920,Wooden house,Electric,Fully,280000
Šiauliai,Zokniai,Radviliškio g.,51.22,2,5,1973,Brick,Central,Fully,69000
Kaunas,Vilijampolė,Demokratų g.,74.07,4,5,1974,Brick,Central,Fully,110000
Kaunas,Vilijampolė,Demokratų g.,64.4,3,5,1984,Block house,Central,Fully,55000
Panevėžys,Klaipėdos,F. Vaitkaus g.,62.07,3,4,1971,Block house,Central,Fully,59000
Vilnius,Šeškinė,Laisvės pr.,40.85,2,1,1999,Brick,Central,Fully,107500
Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.,33.0,1,2,1977,Block house,Central,Fully,15600
Vilnius,Pašilaičiai,Gabijos g.,58.0,2,4,2007,Block house,Central thermostat,Fully,138000
Jonavos r. sav.,Ruklos mstl.,Karaliaus Mindaugo g.,48.0,2,2,1989,Brick,Central,Fully,24999
Vilnius,Baltupiai,Didlaukio g.,36.66,2,4,1982,Brick,Central,Fully,99900
Vilniaus r. sav.,Buivydiškių k.,Sūduvių g.,90.0,4,1,2005,Brick,Gas,Fully,212000
Marijampolės m.,Centras,Kauno g.,41.62,2,2,1964,Brick,Central,Fully,79999
Marijampolės m.,Centras,Kauno g.,48.88,2,4,1982,Block house,Central,Fully,42500
Klaipėda,Centras,I. Kanto g.,89.6,3,5,2018,Brick,Central thermostat,Fully,179000
Alytus,Putinai,Lauko g.,61.2,3,3,1973,Block house,Central,Not,65000
Klaipėda,Bandužiai,Budelkiemio g.,76.88,3,2,1993,Block house,Central,Fully,95000
Kaunas,Sargėnai,Vandžiogalos pl.,50.03,2,3,1974,Brick,Central,Not,69000
Vilnius,Senamiestis,Šv. Stepono g.,77.0,3,3,1940,Brick,Central,Fully,288000
Vilnius,Pašilaičiai,Eitminų g.,42.0,2,9,2010,Brick,Central thermostat,Fully,119000
Utenos m.,Dauniškis,Vaižganto g.,65.0,3,1,1994,Brick,Central,Fully,85000
Klaipėda,Senamiestis,Naujojo Sodo g.,66.0,2,11,2006,Monolithic,Central,Fully,220000
Vilnius,Šeškinė,Buivydiškių g.,34.07,1,2,1986,Brick,Central thermostat,Partial,71500
Panevėžys,Molainiai,Molainių g.,65.22,3,1,1986,Block house,Central,Fully,79999
Kaunas,Lampėdžiai,Romuvos g.,76.0,3,1,2020,Block house,Gas,Fully,339000
Klaipėda,Senamiestis,Žvejų g.,96.0,5,2,1901,Brick,"Gas, other",Fully,203000
Vilnius,Pašilaičiai,Perkūnkiemio g.,31.28,2,1,2009,Brick,Central,Fully,105000
Kaunas,Žaliakalnis,Žemaičių g.,57.0,3,3,2022,Brick,Central thermostat,Fully,229000
Vilnius,Senamiestis,V. Šopeno g.,84.53,3,2,1890,Brick,Central,Fully,268000
Vilnius,Senamiestis,V. Šopeno g.,84.53,2,2,1890,Brick,Central,Fully,268000
Vilnius,Senamiestis,V. Šopeno g.,63.0,2,4,1994,Block house,Central,Fully,58000
Klaipėda,Žardininkai,Statybininkų pr.,65.0,3,9,1980,Block house,Central,Fully,93000
Klaipėda,Žardininkai,Statybininkų pr.,70.0,3,3,1980,Brick,Central,Fully,150000
Klaipėda,Žardininkai,Statybininkų pr.,23.0,2,1,1985,Brick,Other,Partial,45000
Klaipėda,Žardininkai,Statybininkų pr.,52.0,2,1,1990,Block house,Central,Fully,44000
Šiauliai,Rėkyva,Energetikų g.,31.5,1,4,1974,Brick,Central,Fully,34900
Utenos m.,Vyturių,Mechanizatorių g.,40.0,1,1,1975,Brick,Other,Fully,57000
Klaipėda,Mažasis kaimelis,Dragūnų g.,52.2,3,8,2007,Brick,Central thermostat,Fully,140000
Kauno r. sav.,Jonučių II k.,Versmės g.,38.21,2,1,2018,Brick,Gas,Fully,104000
Kaunas,Aleksotas,S. Dariaus ir S. Girėno g.,18.0,1,1,1944,Brick,Aerothermal,Fully,42500
Vilnius,Markučiai,Manufaktūrų g.,47.33,2,3,2022,Monolithic,Central thermostat,Fully,227000
Vilnius,Markučiai,Manufaktūrų g.,30.0,2,5,1985,Brick,Central,Fully,38850
Kaunas,Dainava,Chemijos g.,34.0,1,4,1965,Brick,Central,Fully,65999
Ignalinos r. sav.,Vidiškių k.,Melioratorių g.,81.0,4,3,1988,Brick,Central,Fully,35000
Vilnius,Pilaitė,M. Mažvydo g.,38.0,1,5,2022,Brick,Central,Fully,135000
Vilnius,Šeškinė,Gelvonų g.,50.6,2,9,1982,Block house,Central,Fully,107000
Vilnius,Šeškinė,Gelvonų g.,34.27,2,3,1977,Brick,Central,Fully,33900
Vilnius,Šeškinė,Buivydiškių g.,40.0,1,8,1989,Brick,Central,Fully,75000
Vilnius,Šeškinė,Buivydiškių g.,52.0,2,1,1971,Brick,Central,Fully,34000
Kupiškio r. sav.,Šepetos k.,Šepetos g.,48.08,2,1,1985,Brick,Central,Fully,18000
Kupiškio r. sav.,Šepetos k.,Šepetos g.,54.47,2,1,1966,Brick,Central thermostat,Fully,60000
Kaunas,Panemunė,J. Staugaičio g.,42.68,2,1,1992,Brick,Gas,Partial,86000
Klaipėda,Senamiestis,Kepėjų g.,47.36,2,2,1930,Brick,Central,Fully,142000
Klaipėda,Senamiestis,Kepėjų g.,71.0,4,5,1972,Brick,Central,Fully,80000
Panevėžys,Klaipėdos,Dariaus ir Girėno g.,50.81,2,3,1983,Block house,Central,Fully,59900
Alytaus r. sav.,Butrimonių mstl.,Ateities g.,63.0,3,2,1982,Brick,"Gas, solid fuel",Fully,40000
Kaunas,Palemonas,Marių g.,50.39,2,5,1982,Block house,Central,Fully,58000
Kauno r. sav.,Lapių mstl.,Mokyklos g.,62.0,3,1,2023,Brick,Gas,Partial,93000
Kauno r. sav.,Lapių mstl.,Mokyklos g.,75.8,4,1,2023,Brick,Gas,Partial,106000
Kauno r. sav.,Lapių mstl.,Mokyklos g.,51.56,2,5,1982,Brick,"Central, electric",Fully,84000
Klaipėda,Sportininkai,Malūnininkų g.,44.0,2,5,1964,Brick,Central,Fully,58000
Vilnius,Verkiai,Trinapolio g.,116.0,3,11,2007,Brick,Central thermostat,Fully,359000
Kaunas,Dainava,Partizanų g.,19.0,1,4,1967,Brick,Central,Fully,32800
Vilnius,Šiaurės miestelis,Kalvarijų g.,55.57,2,3,2022,Brick,Aerothermal,Fully,211000
Kaunas,Centras,I. Kanto g.,68.0,2,6,2008,Monolithic,Central thermostat,Fully,285000
Kėdainių r. sav.,Akademijos mstl.,D. Rudzinsko g.,52.08,2,1,1912,Brick,Solid fuel,Partial,19500
